year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,4,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3454.00,841.00,302.86,13.59,129.99,1.56,393.01,58.00,4.00,44291.00,13394.00,1172.00,7324.00,45.00,22356.00
2022,4,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",289.00,85.00,40.94,0.00,4.19,0.38,39.49,0.00,1.00,3550.00,1592.00,0.00,146.00,9.00,1803.00
2022,4,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",427.00,125.00,54.69,2.32,6.68,0.00,61.31,6.00,0.00,6746.00,2662.00,85.00,264.00,0.00,3735.00
2022,4,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",336.00,118.00,68.31,2.53,13.28,0.00,33.88,8.00,0.00,6382.00,3316.00,142.00,841.00,0.00,2083.00
2022,4,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1971.00,503.00,162.02,0.00,61.47,0.00,279.51,55.00,1.00,22407.00,6946.00,0.00,1956.00,0.00,13505.00
2022,4,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4996.00,1338.00,383.67,12.62,303.28,2.19,636.23,106.00,6.00,69962.00,21309.00,1013.00,11226.00,97.00,36317.00
2022,4,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",167.00,59.00,25.69,0.23,5.38,0.00,27.70,2.00,0.00,2694.00,1303.00,7.00,238.00,0.00,1146.00
2022,4,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",311.00,94.00,40.36,0.66,12.16,0.00,40.81,6.00,1.00,4874.00,1827.00,84.00,504.00,0.00,2459.00
2022,4,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",324.00,105.00,49.63,0.86,4.42,0.16,49.93,7.00,0.00,5640.00,2275.00,88.00,427.00,15.00,2835.00
2022,4,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",201.00,68.00,31.95,1.00,6.28,0.00,28.76,0.00,0.00,3438.00,1291.00,95.00,265.00,0.00,1787.00
2022,4,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",831.00,247.00,95.15,4.74,22.94,0.32,123.84,25.00,1.00,14298.00,5220.00,421.00,1170.00,10.00,7477.00
2022,4,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",367.00,99.00,35.57,0.94,3.45,0.00,59.03,6.00,0.00,5027.00,1313.00,68.00,143.00,0.00,3503.00
2022,4,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",110.00,30.00,10.58,0.00,2.32,0.00,17.10,4.00,0.00,1607.00,457.00,0.00,196.00,0.00,954.00
2022,4,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",128.00,61.00,26.37,1.55,3.38,0.00,29.70,4.00,0.00,3702.00,1160.00,131.00,219.00,0.00,2192.00
2022,4,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5015.00,1402.00,452.14,13.90,331.86,3.68,600.42,125.00,9.00,75667.00,20990.00,1913.00,15186.00,108.00,37470.00
2022,4,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1243.00,282.00,93.12,7.70,48.40,0.00,132.78,30.00,4.00,15051.00,4545.00,420.00,1957.00,0.00,8129.00
2022,4,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6259.00,1655.00,492.08,13.25,381.32,5.05,763.30,81.00,17.00,79965.00,22654.00,1248.00,14322.00,185.00,41556.00
2022,4,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",87.00,16.00,5.96,0.00,0.25,0.00,9.79,0.00,2.00,837.00,326.00,0.00,11.00,0.00,500.00
2022,4,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",297.00,110.00,50.15,2.03,8.03,1.00,48.79,3.00,0.00,5659.00,2066.00,282.00,355.00,42.00,2914.00
2022,4,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",269.00,55.00,25.11,0.96,5.00,0.00,23.93,9.00,1.00,2946.00,1013.00,77.00,282.00,0.00,1574.00
2022,4,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",566.00,158.00,46.81,2.67,9.40,0.00,99.11,6.00,0.00,8231.00,2416.00,147.00,370.00,0.00,5298.00
2022,4,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",90.00,20.00,10.71,0.00,1.17,0.00,8.13,0.00,0.00,1058.00,483.00,0.00,55.00,0.00,520.00
2022,4,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",115.00,42.00,14.68,0.00,3.77,0.00,23.55,0.00,0.00,1897.00,646.00,0.00,154.00,0.00,1097.00
2022,4,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1280.00,346.00,163.88,4.10,57.39,1.13,119.50,63.00,7.00,19910.00,8147.00,557.00,3843.00,36.00,7327.00
2022,4,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",261.00,89.00,36.94,0.00,7.34,0.37,44.36,1.00,0.00,3826.00,1489.00,0.00,244.00,7.00,2086.00
2022,4,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",119.00,41.00,21.87,0.00,1.76,0.00,17.37,3.00,0.00,3230.00,1678.00,0.00,254.00,0.00,1298.00
2022,4,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",92.00,23.00,9.74,0.00,0.84,0.00,12.41,0.00,0.00,1298.00,327.00,0.00,44.00,0.00,927.00
2022,4,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",35.00,5.00,2.15,0.00,1.13,0.00,1.72,2.00,0.00,167.00,100.00,0.00,20.00,0.00,47.00
2022,4,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",934.00,209.00,66.37,0.00,42.01,2.58,98.04,9.00,1.00,10437.00,3994.00,0.00,1298.00,80.00,5065.00
2022,4,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3699.00,846.00,293.35,9.41,135.98,1.00,406.26,122.00,22.00,47955.00,15628.00,1136.00,6294.00,24.00,24873.00
2022,4,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",167.00,35.00,15.09,1.80,2.95,1.00,14.16,4.00,0.00,2000.00,774.00,137.00,239.00,28.00,822.00
2022,4,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",171.00,44.00,20.27,1.84,2.66,0.00,19.23,2.00,0.00,2649.00,1138.00,66.00,89.00,0.00,1356.00
2022,4,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",512.00,88.00,36.07,3.07,12.57,0.00,36.29,10.00,4.00,5662.00,1463.00,277.00,1589.00,0.00,2333.00
2022,4,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",112.00,29.00,12.33,0.00,1.30,0.00,15.37,0.00,0.00,1351.00,532.00,0.00,59.00,0.00,760.00
2022,4,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",689.00,200.00,92.49,1.39,21.61,0.00,84.51,31.00,0.00,12485.00,4973.00,127.00,1361.00,0.00,6024.00
2022,4,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",190.00,53.00,19.54,1.09,3.69,0.00,28.69,5.00,2.00,3677.00,1351.00,220.00,281.00,0.00,1825.00
2022,4,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",120.00,24.00,9.31,0.00,1.89,0.80,12.00,2.00,0.00,1023.00,432.00,0.00,36.00,12.00,543.00
2022,4,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",196.00,48.00,15.54,2.04,6.03,0.00,24.39,7.00,3.00,2147.00,513.00,75.00,289.00,0.00,1270.00
2022,4,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",309.00,112.00,48.88,1.58,8.45,0.00,53.09,2.00,3.00,6111.00,2368.00,52.00,312.00,0.00,3379.00
2022,4,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",290.00,107.00,28.41,0.00,23.25,1.36,53.98,2.00,1.00,4488.00,1203.00,0.00,810.00,54.00,2421.00
2022,4,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5785.00,1688.00,478.92,8.38,392.99,3.25,804.46,52.00,3.00,84619.00,23900.00,707.00,16594.00,100.00,43318.00
2022,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2347.00,675.00,253.62,1.13,72.26,4.92,343.07,19.00,5.00,32895.00,12383.00,131.00,2421.00,116.00,17844.00
2022,4,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",195.00,48.00,11.53,0.93,1.69,0.00,33.84,3.00,0.00,2255.00,528.00,56.00,112.00,0.00,1559.00
2022,4,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1003.00,307.00,101.11,9.05,106.81,0.00,90.03,23.00,2.00,16757.00,5402.00,711.00,5627.00,0.00,5017.00
2022,4,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1006.00,231.00,73.33,1.99,32.55,0.00,123.13,6.00,0.00,9737.00,3042.00,133.00,1040.00,0.00,5522.00
2022,4,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",243.00,83.00,36.64,0.00,22.99,1.55,21.82,3.00,1.00,4070.00,2000.00,0.00,818.00,31.00,1221.00
2022,4,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",171.00,49.00,18.86,1.83,2.90,0.00,25.41,2.00,1.00,2829.00,1052.00,62.00,177.00,0.00,1538.00
2022,4,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",280.00,75.00,23.00,0.00,8.73,0.00,43.27,7.00,0.00,4231.00,986.00,0.00,471.00,0.00,2774.00
2022,4,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1424.00,442.00,183.60,3.28,54.01,0.00,201.11,27.00,3.00,22987.00,8430.00,237.00,2287.00,0.00,12033.00
2022,4,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2956.00,822.00,342.66,10.12,129.45,1.07,338.70,159.00,14.00,50084.00,19696.00,707.00,8435.00,48.00,21198.00
2022,4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5281.00,1439.00,494.33,18.69,261.75,2.98,661.25,98.00,34.00,80678.00,26947.00,1571.00,12200.00,109.00,39851.00
2022,4,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",210.00,80.00,38.44,0.21,4.79,0.00,36.56,5.00,0.00,4407.00,1798.00,32.00,285.00,0.00,2292.00
2022,4,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",188.00,75.00,44.66,0.97,1.88,0.00,27.49,6.00,1.00,3485.00,1784.00,123.00,65.00,0.00,1513.00
2022,4,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",532.00,201.00,71.19,1.00,48.02,1.00,79.79,23.00,4.00,12215.00,3781.00,157.00,3111.00,16.00,5150.00
2022,4,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",629.00,192.00,86.93,2.25,16.86,0.97,84.99,18.00,0.00,11743.00,5310.00,174.00,702.00,24.00,5533.00
2022,4,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",376.00,147.00,60.43,2.59,15.36,0.81,67.80,6.00,2.00,7798.00,2686.00,211.00,656.00,13.00,4232.00
2022,4,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1396.00,386.00,128.23,4.05,48.22,0.50,205.00,28.00,3.00,22303.00,6607.00,377.00,2763.00,20.00,12536.00
2022,4,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",35.00,5.00,3.65,0.00,0.07,0.00,1.28,1.00,0.00,175.00,109.00,0.00,3.00,0.00,63.00
2022,4,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",236.00,78.00,35.39,0.75,6.22,0.00,35.64,2.00,0.00,3930.00,1764.00,15.00,362.00,0.00,1789.00
2022,4,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3059.00,789.00,245.39,1.96,108.78,5.64,427.24,26.00,0.00,36655.00,12116.00,106.00,3271.00,159.00,21003.00
2022,4,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",554.00,181.00,57.15,0.00,61.93,4.21,57.71,5.00,0.00,8102.00,2943.00,0.00,2316.00,103.00,2740.00
2022,4,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",427.00,128.00,52.10,2.91,8.39,0.00,64.60,3.00,2.00,7355.00,2508.00,320.00,334.00,0.00,4193.00
2022,4,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",495.00,191.00,82.03,1.08,18.17,0.42,89.30,7.00,1.00,9590.00,3784.00,71.00,777.00,16.00,4942.00
2022,4,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",893.00,246.00,94.11,0.00,10.79,0.52,140.58,8.00,0.00,11221.00,4179.00,0.00,417.00,14.00,6611.00
2022,4,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",787.00,254.00,89.80,2.65,95.58,0.00,65.96,17.00,5.00,13253.00,4369.00,491.00,4633.00,0.00,3760.00
2022,4,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",189.00,78.00,46.23,1.03,5.64,0.00,25.10,4.00,0.00,3274.00,1654.00,25.00,295.00,0.00,1300.00
2022,4,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",120.00,48.00,23.03,0.00,13.77,0.41,10.80,3.00,0.00,2703.00,1304.00,0.00,851.00,7.00,541.00
2022,4,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",506.00,191.00,79.48,0.94,26.01,1.00,83.57,3.00,1.00,9318.00,3740.00,62.00,974.00,27.00,4515.00
2022,4,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",316.00,100.00,41.52,4.17,7.62,1.00,45.69,7.00,0.00,5848.00,1987.00,349.00,501.00,66.00,2945.00
2022,4,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4756.00,1256.00,425.63,6.38,171.31,5.34,647.34,48.00,0.00,60926.00,19551.00,661.00,5763.00,184.00,34767.00
2022,4,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",672.00,193.00,90.06,6.28,19.42,1.82,75.41,17.00,0.00,10864.00,4499.00,372.00,1016.00,55.00,4922.00
2022,4,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",165.00,52.00,15.87,0.89,5.06,0.00,30.17,2.00,0.00,2984.00,708.00,75.00,245.00,0.00,1956.00
2022,4,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",228.00,70.00,27.12,0.00,9.40,0.00,33.48,0.00,1.00,3452.00,1481.00,0.00,334.00,0.00,1637.00
2022,4,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",296.00,88.00,48.78,0.78,5.25,0.00,33.19,9.00,0.00,4087.00,1924.00,36.00,278.00,0.00,1849.00
2022,4,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",86.00,44.00,27.42,0.00,3.60,0.00,12.98,2.00,1.00,1945.00,1114.00,0.00,129.00,0.00,702.00
2022,4,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",533.00,192.00,95.86,1.39,13.17,0.00,81.58,8.00,1.00,9154.00,3987.00,56.00,843.00,0.00,4268.00
2022,4,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",92.00,25.00,8.14,0.00,4.11,0.00,12.75,2.00,0.00,1759.00,310.00,0.00,489.00,0.00,960.00
2022,4,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",579.00,155.00,57.33,0.18,16.42,0.00,81.07,6.00,2.00,6347.00,1962.00,16.00,452.00,0.00,3917.00
2022,4,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",97.00,54.00,23.90,1.36,2.47,0.00,26.27,2.00,0.00,3708.00,1136.00,444.00,105.00,0.00,2023.00
2022,4,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",665.00,204.00,74.71,0.06,42.41,0.00,86.81,32.00,5.00,13498.00,4275.00,3.00,2821.00,0.00,6399.00
2022,4,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2575.00,624.00,237.14,0.10,53.91,7.97,324.88,17.00,0.00,29189.00,10668.00,8.00,1635.00,175.00,16703.00
2022,4,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1056.00,257.00,98.85,2.77,32.88,0.91,121.59,15.00,3.00,12856.00,4179.00,191.00,1475.00,21.00,6990.00
2022,4,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",184.00,57.00,21.00,0.35,12.04,0.00,23.61,0.00,0.00,3131.00,988.00,9.00,632.00,0.00,1502.00
2022,4,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",146.00,56.00,20.63,0.00,4.98,0.00,30.40,0.00,0.00,2451.00,754.00,0.00,290.00,0.00,1407.00
2022,4,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",266.00,90.00,42.18,1.69,5.89,0.00,40.23,8.00,0.00,4115.00,1594.00,195.00,386.00,0.00,1940.00
2022,4,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",740.00,237.00,104.75,0.00,27.52,0.70,104.03,3.00,2.00,11926.00,4415.00,0.00,1229.00,23.00,6259.00
2022,4,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",720.00,224.00,77.81,0.43,53.16,0.00,92.60,5.00,0.00,10107.00,3504.00,10.00,1821.00,0.00,4772.00
2022,4,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2573.00,779.00,241.92,0.79,127.74,4.16,404.39,40.00,0.00,37454.00,11061.00,66.00,4412.00,85.00,21830.00
2022,4,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",302.00,83.00,30.95,3.34,11.00,0.24,37.47,4.00,0.00,4625.00,1309.00,377.00,462.00,22.00,2455.00
2022,4,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",847.00,291.00,137.09,0.10,41.95,0.85,111.01,5.00,0.00,13461.00,5374.00,12.00,1632.00,94.00,6349.00
2022,4,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2504.00,694.00,224.16,0.36,96.41,1.29,371.78,29.00,1.00,31004.00,9944.00,69.00,3032.00,47.00,17912.00
2022,4,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1450.00,381.00,139.80,0.00,76.29,1.58,163.33,11.00,0.00,14463.00,5036.00,0.00,2184.00,95.00,7148.00
2022,4,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",352.00,104.00,39.47,1.23,28.45,0.00,34.86,19.00,4.00,5862.00,2016.00,40.00,1717.00,0.00,2089.00
2022,4,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2665.00,621.00,248.04,3.67,64.00,2.25,303.05,46.00,0.00,33590.00,12617.00,404.00,2679.00,54.00,17836.00
2022,4,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",95.00,36.00,22.21,0.00,1.96,0.00,11.83,2.00,0.00,1551.00,1073.00,0.00,48.00,0.00,430.00
2022,4,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1867.00,518.00,188.12,5.65,96.83,0.70,226.70,84.00,22.00,31576.00,11689.00,604.00,5497.00,14.00,13772.00
2022,4,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",313.00,101.00,38.77,0.53,9.29,0.00,52.40,3.00,0.00,4830.00,1604.00,8.00,394.00,0.00,2824.00
2022,4,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",255.00,98.00,39.92,0.00,8.02,0.00,50.06,0.00,0.00,5373.00,1966.00,0.00,289.00,0.00,3118.00
2022,4,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",161.00,48.00,12.32,0.84,7.34,0.00,27.50,0.00,0.00,2385.00,591.00,86.00,298.00,0.00,1410.00
2022,5,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",690.00,169.00,76.08,0.77,10.46,0.00,81.69,3.00,0.00,6877.00,2870.00,75.00,418.00,0.00,3514.00
2022,5,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",225.00,73.00,42.21,2.00,10.14,0.00,18.65,3.00,1.00,3807.00,1910.00,115.00,338.00,0.00,1444.00
2022,5,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",151.00,37.00,9.34,0.00,2.67,0.00,24.99,3.00,0.00,1423.00,316.00,0.00,96.00,0.00,1011.00
2022,5,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2694.00,552.00,229.27,13.80,60.66,0.00,248.27,10.00,11.00,26038.00,9936.00,978.00,2231.00,0.00,12893.00
2022,5,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3048.00,608.00,250.27,6.96,103.98,1.45,245.34,25.00,1.00,26054.00,10268.00,359.00,3639.00,44.00,11744.00
2022,5,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",275.00,96.00,45.02,0.65,20.79,0.00,29.53,3.00,1.00,4278.00,2030.00,53.00,832.00,0.00,1363.00
2022,5,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",248.00,100.00,41.62,0.00,25.00,0.00,33.39,1.00,1.00,4018.00,1672.00,0.00,863.00,0.00,1483.00
2022,5,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",93.00,14.00,4.05,0.00,1.19,0.00,8.77,0.00,0.00,437.00,107.00,0.00,51.00,0.00,279.00
2022,5,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3648.00,652.00,227.39,8.29,76.41,2.58,337.33,12.00,3.00,30176.00,9593.00,696.00,3236.00,185.00,16466.00
2022,5,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",302.00,64.00,29.01,0.00,4.90,0.00,30.09,1.00,0.00,2448.00,1118.00,0.00,103.00,0.00,1227.00
2022,5,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",478.00,170.00,78.23,3.39,35.76,0.00,52.62,3.00,0.00,8855.00,3476.00,281.00,1708.00,0.00,3390.00
2022,5,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",349.00,91.00,56.03,0.00,11.09,0.00,23.88,0.00,2.00,3565.00,1896.00,0.00,426.00,0.00,1243.00
2022,5,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",2077.00,371.00,110.76,1.22,68.56,1.00,189.46,30.00,1.00,14223.00,4522.00,39.00,2098.00,42.00,7522.00
2022,5,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5244.00,1340.00,379.00,24.02,367.37,4.78,564.83,100.00,18.00,64472.00,17517.00,1951.00,15622.00,88.00,29294.00
2022,5,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",174.00,41.00,20.22,1.51,5.06,0.81,13.40,0.00,0.00,1667.00,638.00,181.00,137.00,17.00,694.00
2022,5,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",325.00,95.00,43.96,0.68,19.51,0.00,30.85,6.00,0.00,4193.00,1955.00,52.00,719.00,0.00,1467.00
2022,5,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",337.00,101.00,44.42,0.16,7.34,0.00,49.08,0.00,1.00,4804.00,1695.00,9.00,266.00,0.00,2834.00
2022,5,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",209.00,63.00,33.99,0.00,6.38,0.00,22.62,3.00,0.00,3006.00,1381.00,0.00,301.00,0.00,1324.00
2022,5,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",837.00,224.00,91.30,5.75,23.56,1.30,102.10,4.00,6.00,9870.00,3930.00,321.00,783.00,36.00,4800.00
2022,5,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",387.00,81.00,32.49,1.60,4.38,0.00,42.52,13.00,2.00,2984.00,1091.00,156.00,158.00,0.00,1579.00
2022,5,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",116.00,20.00,8.36,0.00,2.47,0.00,9.17,0.00,0.00,840.00,367.00,0.00,47.00,0.00,426.00
2022,5,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",124.00,43.00,19.29,1.00,1.85,0.00,20.86,0.00,0.00,2059.00,855.00,32.00,75.00,0.00,1097.00
2022,5,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5264.00,1188.00,390.16,22.00,297.92,3.08,474.84,92.00,16.00,57166.00,17473.00,2076.00,13855.00,118.00,23644.00
2022,5,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1295.00,345.00,108.73,5.15,120.88,0.00,110.23,13.00,11.00,15230.00,4740.00,392.00,4934.00,0.00,5164.00
2022,5,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6665.00,1229.00,411.28,21.46,249.23,1.70,545.33,58.00,25.00,53530.00,18477.00,1198.00,8664.00,49.00,25142.00
